workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1479,cond2,orange,might,probably,might-probably,0,1,0.5099999999999999,0.49,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,orange,might,probably,might-probably,10,1,0.5099999999999999,0.49,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,orange,might,probably,might-probably,25,1,0.49,0.51,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,orange,might,probably,might-probably,50,1,0.59,0.41,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,blue,might,probably,might-probably,50,1,0.47,0.53,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,blue,might,probably,might-probably,90,1,0.49,0.51,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,orange,might,probably,might-probably,60,1,0.54,0.46,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,blue,might,probably,might-probably,75,1,0.53,0.47,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,blue,might,probably,might-probably,100,1,0.47,0.53,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,blue,might,probably,might-probably,60,1,0.53,0.47,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,orange,might,probably,might-probably,40,1,0.46,0.53,0.01,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,blue,might,probably,might-probably,40,1,0.43,0.5599999999999999,0.01,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1479,cond2,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1479,cond2,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,blue,might,probably,might-probably,75,1,0.05000000000000005,0.95,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,blue,might,probably,might-probably,50,1,0.93,0.07,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,orange,might,probably,might-probably,75,1,0.1,0,0.8999999999999999,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1440,cond2,blue,might,probably,might-probably,60,1,0.85,0.15000000000000013,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1440,cond2,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,orange,might,probably,might-probably,40,1,0.10000000000000007,0.9,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1440,cond2,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1440,cond2,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1478,cond3,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,blue,might,probably,might-probably,50,1,0.9,0.10000000000000007,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,blue,might,probably,might-probably,60,1,0.12,0.88,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,blue,might,probably,might-probably,75,1,0.14,0.86,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,orange,might,probably,might-probably,75,1,0.84,0.16000000000000003,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,orange,might,probably,might-probably,60,1,0.63,0.37,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,blue,might,probably,might-probably,40,1,0.87,0.1299999999999999,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,orange,might,probably,might-probably,40,1,0.15000000000000013,0.85,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,orange,might,probably,might-probably,10,1,0.08999999999999986,0.91,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,orange,might,probably,might-probably,25,1,0.06999999999999995,0.93,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,orange,might,probably,might-probably,50,1,0.77,0.2300000000000001,0,0,You might get an orange one,You'll probably get an orange one,f,confident,
1478,cond3,blue,might,probably,might-probably,90,1,0.020000000000000014,0.98,0,0,You might get a blue one,You'll probably get a blue one,f,confident,
1478,cond3,orange,might,probably,might-probably,10,1,0.09999999999999988,0.9,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,orange,might,probably,might-probably,40,1,0.29000000000000004,0.71,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,blue,might,probably,might-probably,40,1,0.71,0.29,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,blue,might,probably,might-probably,25,1,0.93,0.06999999999999995,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,orange,might,probably,might-probably,50,1,0.2600000000000001,0.74,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,blue,might,probably,might-probably,75,1,0.07999999999999985,0.92,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,orange,might,probably,might-probably,60,1,0.71,0.29000000000000004,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,orange,might,probably,might-probably,25,1,0.020000000000000014,0.98,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,blue,might,probably,might-probably,60,1,0.27000000000000013,0.73,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1478,cond3,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,orange,might,probably,might-probably,75,1,0.84,0.16000000000000014,0,0,You might get an orange one,You'll probably get an orange one,m,cautious,
1478,cond3,blue,might,probably,might-probably,50,1,0.3799999999999999,0.62,0,0,You might get a blue one,You'll probably get a blue one,m,cautious,
1473,cond3,blue,might,probably,might-probably,50,1,0.75,0.25,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1473,cond3,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1473,cond3,blue,might,probably,might-probably,25,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,f,confident,
1473,cond3,orange,might,probably,might-probably,40,1,0.1,0.5,0.40000000000000013,1,You might get an orange one,You'll probably get an orange one,f,confident,
1473,cond3,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1473,cond3,orange,might,probably,might-probably,10,1,0,0.8,0.19999999999999996,1,You might get an orange one,You'll probably get an orange one,f,confident,
